"GameName","AchievementName","AchievementPageURL","Gamerscore","TAScore","TARatio","DLCName","Unachieveable",
"The Escapists 2","Are You Lonesome Tonight?","https://www.trueachievements.com/a237979/are-you-lonesome-tonight-achievement","10","67","6.78","","",
"Back 4 Blood","Act 6 Cleaner","https://www.trueachievements.com/a379013/act-6-cleaner-achievement","10","67","6.78","River of Blood","",
"Project Winter","Blacksmith","https://www.trueachievements.com/a319287/blacksmith-achievement","10","67","6.79","","",
"Rare Replay","Bruised Knuckles","https://www.trueachievements.com/a202776/bruised-knuckles-achievement","20","135","6.79","","",
"Sniper Elite 4","Are You Insane?","https://www.trueachievements.com/a229515/are-you-insane-achievement","100","679","6.79","","",
"Overwatch 2","Freelancers","https://www.trueachievements.com/a271972/freelancers-achievement","15","101","6.79","Storm Rising","True",
"Sea of Thieves","Emissary of Guilds","https://www.trueachievements.com/a409643/emissary-of-guilds-achievement","10","68","6.8","Season Ten","",
"Halo: The Master Chief Collection","Mind the Gap","https://www.trueachievements.com/a193430/mind-the-gap-achievement","10","68","6.81","","",
"Call of Duty","BO7 - Spectral","https://www.trueachievements.com/a605038/bo7--spectral-achievement","10","68","6.81","Call of Duty: Black Ops 7","",
"You Suck at Parking","Carnivore","https://www.trueachievements.com/a368998/carnivore-achievement","125","853","6.82","","",
"Sea of Thieves","Hoarder of the Captain’s Gold","https://www.trueachievements.com/a249774/hoarder-of-the-captains-gold-achievement","50","341","6.82","","",
"Friday the 13th: The Game","Shock Jockey","https://www.trueachievements.com/a234645/shock-jockey-achievement","10","68","6.83","","True",
"Halo: The Master Chief Collection","No One Left Behind","https://www.trueachievements.com/a196932/no-one-left-behind-achievement","10","68","6.83","Title Update 2","",
"Gears 5","Bernie is Back","https://www.trueachievements.com/a335289/bernie-is-back-achievement","10","68","6.84","Operation 8","",
"Deep Rock Galactic","Elite Diver","https://www.trueachievements.com/a296559/elite-diver-achievement","25","171","6.85","","",
"Friday the 13th: The Game","Jason Goes To Hell","https://www.trueachievements.com/a234637/jason-goes-to-hell-achievement","20","137","6.85","","",
"Gems of War","Kingdom Crusher","https://www.trueachievements.com/a364864/kingdom-crusher-achievement","25","171","6.85","Title Update 32 - Patch 6.4","True",
"theHunter: Call of the Wild","Hubris","https://www.trueachievements.com/a290008/hubris-achievement","40","274","6.85","Cuatro Colinas Game Reserve","",
"Cities: Skylines","Power to the People","https://www.trueachievements.com/a232958/power-to-the-people-achievement","15","103","6.86","","",
"Sable","Vivacious Vivarium","https://www.trueachievements.com/a378573/vivacious-vivarium-achievement","50","343","6.86","Title Update","",
"The Elder Scrolls Online","Ancestral Tombs Hunter","https://www.trueachievements.com/a235351/ancestral-tombs-hunter-achievement","30","206","6.86","Morrowind","",
"Aliens: Fireteam Elite","All My Personal Friends","https://www.trueachievements.com/a331565/all-my-personal-friends-achievement","50","343","6.87","","",
"Gears 5","You Better Run!","https://www.trueachievements.com/a307305/you-better-run-achievement","10","68","6.87","August 2020 Update","",
"I Am Fish","Kissing The Tarmac","https://www.trueachievements.com/a339563/kissing-the-tarmac-achievement","30","206","6.87","","",
"Goat Simulator 3","Maximus Instinctus","https://www.trueachievements.com/a605864/maximus-instinctus-achievement","15","103","6.87","Baadlands: Furry Road","",
"Rare Replay","Shore Leave","https://www.trueachievements.com/a204085/shore-leave-achievement","30","206","6.87","","",
"Project Winter","Clandestine","https://www.trueachievements.com/a319295/clandestine-achievement","20","137","6.89","","",
"Gears 5","Efficient Excellence","https://www.trueachievements.com/a303628/efficient-excellence-achievement","10","68","6.89","Operation 4: Brothers in Arms","",
"Cities: Skylines","New Eden","https://www.trueachievements.com/a232938/new-eden-achievement","80","552","6.9","","",
"Deep Rock Galactic","If Only I Got Paid For This...","https://www.trueachievements.com/a296496/if-only-i-got-paid-for-this-achievement","10","69","6.9","","",
"DOOM Eternal","Blood Bath","https://www.trueachievements.com/a295529/blood-bath-achievement","20","138","6.9","","",
"EA SPORTS Rory McIlroy PGA TOUR","Supernova","https://www.trueachievements.com/a202240/supernova-achievement","75","518","6.91","","",
"Back 4 Blood","Force Majeure Claws","https://www.trueachievements.com/a368980/force-majeure-claws-achievement","10","69","6.91","Children of the Worm Title Update","",
"EA SPORTS Rory McIlroy PGA TOUR","Star Walk of Fame","https://www.trueachievements.com/a202243/star-walk-of-fame-achievement","100","691","6.91","","",
"Fallout 76","Weed Killer","https://www.trueachievements.com/a429373/weed-killer-achievement","30","207","6.93","Atlantic City - America's Playground","",
"Gears of War 4","Mind Blown","https://www.trueachievements.com/a235364/mind-blown-achievement","25","173","6.93","Rise of the Horde","",
"Gears of War 4","You Win Or You Die","https://www.trueachievements.com/a235370/you-win-or-you-die-achievement","20","138","6.93","Rise of the Horde","",
"Dead Cells","Unwavering loyalty","https://www.trueachievements.com/a350000/unwavering-loyalty-achievement","50","347","6.94","The Queen and the Sea","",
"Dance Central: Spotlight","Gold News","https://www.trueachievements.com/a189343/gold-news-achievement","20","138","6.94","","",
"Monster Hunter: World","Creatures of the Earth","https://www.trueachievements.com/a282232/creatures-of-the-earth-achievement","30","208","6.94","Iceborne","",
"Super Mega Baseball 2","I Just Need One","https://www.trueachievements.com/a251170/i-just-need-one-achievement","15","104","6.94","","",
"Forza Motorsport 6","Making a Name","https://www.trueachievements.com/a205263/making-a-name-achievement","20","139","6.95","","True",
"PUBG: Battlegrounds","Nade King Master","https://www.trueachievements.com/a259166/nade-king-master-achievement","50","348","6.96","","True",
"Starlit Kart Racing","Look at my Garage!","https://www.trueachievements.com/a368007/look-at-my-garage-achievement","145","1010","6.96","","",
"Dandara: Trials of Fear Edition","Seasoned Explorer","https://www.trueachievements.com/a247486/seasoned-explorer-achievement","30","209","6.96","","",
"Injustice 2","Push Yourself Harder","https://www.trueachievements.com/a249913/push-yourself-harder-achievement","15","104","6.97","Legendary Edition Update","",
"theHunter: Call of the Wild","Katerina Khasavovna Arc","https://www.trueachievements.com/a249329/katerina-khasavovna-arc-achievement","40","279","6.98","Medved-Taiga","",
"Call of Duty","BO7 - Not In My House","https://www.trueachievements.com/a605003/bo7--not-in-my-house-achievement","10","69","6.98","Call of Duty: Black Ops 7","",
"PAYDAY 2: Crimewave Edition","The Grinch","https://www.trueachievements.com/a244454/the-grinch-achievement","10","69","6.99","The Master Plan Update","",
"Trove","Vanquish the Hydrakken!","https://www.trueachievements.com/a244177/vanquish-the-hydrakken-achievement","20","139","6.99","Adventures","",
"Fallout 76","Seeking Refuge","https://www.trueachievements.com/a370248/seeking-refuge-achievement","30","209","6.99","The Pitt","",
"Dauntless","Weapon Master","https://www.trueachievements.com/a274840/weapon-master-achievement","100","699","6.99","","True",
"Worms Rumble","Last Worm Standing","https://www.trueachievements.com/a325364/last-worm-standing-achievement","50","350","7.01","","",
"Phantom Abyss","Did not choose poorly","https://www.trueachievements.com/a373850/did-not-choose-poorly-achievement","80","560","7.01","","",
"Halo: The Master Chief Collection","Domination","https://www.trueachievements.com/a196939/domination-achievement","10","70","7.02","Title Update 2","",
"Sniper Elite 4","Channel Changer","https://www.trueachievements.com/a229543/channel-changer-achievement","25","175","7.03","","",
"Opus: Echo of Starsong – Full Bloom Edition","Thousand Peaks is My Home","https://www.trueachievements.com/a368569/thousand-peaks-is-my-home-achievement","100","704","7.04","","",
"Dead Cells","What? There's nothing wrong with these...","https://www.trueachievements.com/a257079/what-theres-nothing-wrong-with-these-achievement","30","211","7.04","","",
"PAYDAY 2: Crimewave Edition","Fastest Gun in the West","https://www.trueachievements.com/a235468/fastest-gun-in-the-west-achievement","20","141","7.06","The Butcher's Western Pack","",
"Golf With Your Friends (Windows)","The Highest Ground","https://www.trueachievements.com/a312502/the-highest-ground-achievement","30","212","7.06","The Deep","",
"PAYDAY 2: Crimewave Edition","Cat Burglar","https://www.trueachievements.com/a201149/cat-burglar-achievement","15","106","7.08","","",
"Opus: Echo of Starsong – Full Bloom Edition","In a Flash","https://www.trueachievements.com/a368598/in-a-flash-achievement","30","212","7.08","","",
"Back 4 Blood","This Is Fine","https://www.trueachievements.com/a379017/this-is-fine-achievement","10","70","7.08","River of Blood Title Update","",
"Gems of War","Open the Gates","https://www.trueachievements.com/a445862/open-the-gates-achievement","10","70","7.09","Title Update 44 - Patch 8.1","",
"Sea of Thieves","Astral Protection","https://www.trueachievements.com/a441193/astral-protection-achievement","10","70","7.09","Season 13","",
"Gems of War","Exalted","https://www.trueachievements.com/a259201/exalted-achievement","100","709","7.09","Title Update 10 - Patch 4.0","",
"Dauntless","Fencing Practice","https://www.trueachievements.com/a348545/fencing-practice-achievement","20","141","7.09","Aether Unbound","True",
"Gears of War 4","Longshot Mastery","https://www.trueachievements.com/a253705/longshot-mastery-achievement","30","212","7.09","June Update","True",
"World War Z","Madman","https://www.trueachievements.com/a271410/madman-achievement","35","248","7.1","","",
"Gems of War","A Diamond in the Rough","https://www.trueachievements.com/a398745/a-diamond-in-the-rough-achievement","20","142","7.11","Title Update 38 - Patch 7.0","",
"World War Z","Walking bank","https://www.trueachievements.com/a271404/walking-bank-achievement","35","249","7.11","","",
"Overwatch 2","Thunderstorm","https://www.trueachievements.com/a325066/thunderstorm-achievement","15","106","7.11","Overwatch Archives 2021","True",
"Dandara: Trials of Fear Edition","A Glance at Fear's Eye","https://www.trueachievements.com/a294891/a-glance-at-fears-eye-achievement","50","356","7.13","Trials of Fear","",
"Back 4 Blood","Act 5 Ace","https://www.trueachievements.com/a368977/act-5-ace-achievement","10","71","7.14","Children of the Worm","",
"Forza Horizon 2","You Are Playground Games","https://www.trueachievements.com/a190171/you-are-playground-games-achievement","40","285","7.14","","True",
"Minecraft (Kindle Fire)","Mob Kabob","https://www.trueachievements.com/a609985/mob-kabob-achievement","10","71","7.14","Update 1.21.130: Mounts of Mayhem","",
"Golf With Your Friends","Parfect!","https://www.trueachievements.com/a298205/parfect-achievement","30","214","7.15","","",
"Monster Hunter: World","Monster Master","https://www.trueachievements.com/a282252/monster-master-achievement","30","214","7.15","Iceborne","",
"TT Isle of Man Ride on the Edge","Seasoned","https://www.trueachievements.com/a249166/seasoned-achievement","20","143","7.16","","",
"Gears 5","Relics of the Past","https://www.trueachievements.com/a282039/relics-of-the-past-achievement","20","143","7.17","","",
"Gears 5","Be Aggressive, Devious","https://www.trueachievements.com/a296409/be-aggressive-devious-achievement","20","143","7.17","Operation 3: Gridiron","",
"Trove","The Prescription is Pain","https://www.trueachievements.com/a244180/the-prescription-is-pain-achievement","25","179","7.17","Adventures","",
"PAYDAY 2: Crimewave Edition","Pass the Ammo","https://www.trueachievements.com/a244468/pass-the-ammo-achievement","20","143","7.17","John Wick Heists","",
"Hotshot Racing","Follow Your Dreams","https://www.trueachievements.com/a307317/follow-your-dreams-achievement","25","179","7.19","","",
"Sea of Thieves","Pirate of Distinction","https://www.trueachievements.com/a425585/pirate-of-distinction-achievement","40","287","7.19","Season 11","",
"Sniper Elite 4","Competitive Nature","https://www.trueachievements.com/a229542/competitive-nature-achievement","10","71","7.19","","",
"Forza Horizon 5","Master of Realms","https://www.trueachievements.com/a470753/master-of-realms-achievement","10","72","7.2","Horizon Realms","",
"Halo: The Master Chief Collection","Annual","https://www.trueachievements.com/a193370/annual-achievement","10","72","7.2","","",
"Gears of War 4","I've Killed Things, Seen Places","https://www.trueachievements.com/a223556/ive-killed-things-seen-places-achievement","50","360","7.2","","",
"theHunter: Call of the Wild","Dr. Anatoly Barnyashev Arc","https://www.trueachievements.com/a249325/dr-anatoly-barnyashev-arc-achievement","40","288","7.2","Medved-Taiga","",
