"GameName","AchievementName","AchievementPageURL","Gamerscore","TAScore","TARatio","DLCName","UnlockDate",
"The Explorer Of Night","Through the darkness","https://www.trueachievements.com/a304645/through-the-darkness-achievement","50","61","1.23","","2021-01-08T22:19:58.000Z",
"The Explorer Of Night","I hate spiders...","https://www.trueachievements.com/a304644/i-hate-spiders-achievement","50","60","1.21","","2021-01-08T22:19:14.000Z",
"The Explorer Of Night","Start the mechanism","https://www.trueachievements.com/a304643/start-the-mechanism-achievement","50","60","1.2","","2021-01-08T22:18:49.000Z",
"The Explorer Of Night","Self-defense","https://www.trueachievements.com/a304642/selfdefense-achievement","30","31","1.03","","2021-01-08T22:18:32.000Z",
"The Explorer Of Night","Jump higher","https://www.trueachievements.com/a304641/jump-higher-achievement","30","30","1","","2021-01-08T22:17:26.000Z",
"The Explorer Of Night","First level","https://www.trueachievements.com/a304640/first-level-achievement","30","30","1","","2021-01-08T22:16:34.000Z",
"Super Lucky's Tale","Blind Me with Science","https://www.trueachievements.com/a242969/blind-me-with-science-achievement","75","157","2.09","","2021-01-08T19:00:50.000Z",
"Slime Rancher","Best of the Worst","https://www.trueachievements.com/a237444/best-of-the-worst-achievement","10","40","4.03","","2021-01-08T18:08:20.000Z",
"Slime Rancher","Never Stop Creating","https://www.trueachievements.com/a237443/never-stop-creating-achievement","30","115","3.85","","2021-01-08T17:52:11.000Z",
"Slime Rancher","Bea the Builder","https://www.trueachievements.com/a237442/bea-the-builder-achievement","20","53","2.69","","2021-01-08T14:20:08.000Z",
"Observation","Bring Them","https://www.trueachievements.com/a302083/bring-them-achievement","140","213","1.52","","2021-01-08T02:29:36.000Z",
"Observation","An Anomaly","https://www.trueachievements.com/a302081/an-anomaly-achievement","80","196","2.45","","2021-01-08T02:27:54.000Z",
"Observation","Memory Recovered","https://www.trueachievements.com/a302082/memory-recovered-achievement","140","389","2.77","","2021-01-08T02:11:50.000Z",
"Observation","Searching the Bunks","https://www.trueachievements.com/a302080/searching-the-bunks-achievement","80","191","2.39","","2021-01-08T01:54:11.000Z",
"Observation","Kill Jim","https://www.trueachievements.com/a302076/kill-jim-achievement","80","120","1.51","","2021-01-08T01:44:54.000Z",
"Observation","Another Emma, Dead","https://www.trueachievements.com/a302079/another-emma-dead-achievement","80","130","1.62","","2021-01-08T00:39:22.000Z",
"Slime Rancher","Mint in Box","https://www.trueachievements.com/a237448/mint-in-box-achievement","20","56","2.8","","2021-01-07T19:51:18.000Z",
"Slime Rancher","Diversification","https://www.trueachievements.com/a237436/diversification-achievement","30","85","2.83","","2021-01-07T19:48:07.000Z",
"Slime Rancher","The Adventure Continues!","https://www.trueachievements.com/a237452/the-adventure-continues-achievement","35","89","2.54","","2021-01-07T19:31:32.000Z",
"Slime Rancher","Renewal","https://www.trueachievements.com/a237451/renewal-achievement","20","43","2.16","","2021-01-07T19:17:02.000Z",
"Slime Rancher","That Only Works in Comic Books","https://www.trueachievements.com/a237428/that-only-works-in-comic-books-achievement","20","42","2.13","","2021-01-07T18:49:30.000Z",
"Slime Rancher","Pool Party","https://www.trueachievements.com/a237435/pool-party-achievement","20","66","3.3","","2021-01-07T18:08:19.000Z",
"Slime Rancher","Burstin' at the Seams","https://www.trueachievements.com/a237423/burstin-at-the-seams-achievement","10","28","2.8","","2021-01-07T17:37:37.000Z",
"Slime Rancher","Six Pack","https://www.trueachievements.com/a237433/six-pack-achievement","20","50","2.51","","2021-01-07T16:57:16.000Z",
"Slime Rancher","Color Me Impressed","https://www.trueachievements.com/a237447/color-me-impressed-achievement","5","9","1.8","","2021-01-07T16:31:04.000Z",
"Slime Rancher","Fireworks","https://www.trueachievements.com/a237431/fireworks-achievement","20","36","1.82","","2021-01-07T15:57:49.000Z",
"Slime Rancher","Controlling the Chaos","https://www.trueachievements.com/a237432/controlling-the-chaos-achievement","20","65","3.25","","2021-01-07T15:53:36.000Z",
"Slime Rancher","One Person at a Time","https://www.trueachievements.com/a237446/one-person-at-a-time-achievement","10","14","1.42","","2021-01-07T15:19:54.000Z",
"ReactorX","Power 70+","https://www.trueachievements.com/a318787/power-70-achievement","200","204","1.02","Title Update 2","2021-01-07T05:16:53.000Z",
"ReactorX","Power 65+","https://www.trueachievements.com/a318786/power-65-achievement","200","204","1.02","Title Update 2","2021-01-07T05:16:52.000Z",
"ReactorX","Power 60+","https://www.trueachievements.com/a318785/power-60-achievement","200","204","1.02","Title Update 2","2021-01-07T05:16:51.000Z",
"ReactorX","Power 55+","https://www.trueachievements.com/a318784/power-55-achievement","200","204","1.02","Title Update 2","2021-01-07T05:16:43.000Z",
"ReactorX","Power 50+","https://www.trueachievements.com/a318783/power-50-achievement","200","204","1.02","Title Update 2","2021-01-07T05:16:21.000Z",
"ReactorX","Power 45+","https://www.trueachievements.com/a318246/power-45-achievement","200","202","1.01","Title Update","2021-01-07T05:04:08.000Z",
"ReactorX","Power 40+","https://www.trueachievements.com/a318245/power-40-achievement","200","202","1.01","Title Update","2021-01-07T05:03:28.000Z",
"ReactorX","Power 35+","https://www.trueachievements.com/a318244/power-35-achievement","200","202","1.01","Title Update","2021-01-07T05:03:15.000Z",
"ReactorX","Power 30+","https://www.trueachievements.com/a318243/power-30-achievement","200","202","1.01","Title Update","2021-01-07T05:00:30.000Z",
"ReactorX","Power 25+","https://www.trueachievements.com/a318242/power-25-achievement","200","202","1.01","Title Update","2021-01-07T04:59:46.000Z",
"ReactorX","Level 30 completed!","https://www.trueachievements.com/a307065/level-30-completed-achievement","100","103","1.03","","2021-01-07T04:45:44.000Z",
"ReactorX","Level 9 completed!","https://www.trueachievements.com/a307058/level-9-completed-achievement","100","100","1","","2021-01-07T04:43:08.000Z",
"ReactorX","Level 27 completed!","https://www.trueachievements.com/a307064/level-27-completed-achievement","100","102","1.02","","2021-01-07T04:42:53.000Z",
"ReactorX","Level 24 completed!","https://www.trueachievements.com/a307063/level-24-completed-achievement","100","102","1.02","","2021-01-07T04:42:16.000Z",
"ReactorX","Level 6 completed!","https://www.trueachievements.com/a307057/level-6-completed-achievement","100","100","1","","2021-01-07T04:41:48.000Z",
"ReactorX","Level 18 completed!","https://www.trueachievements.com/a307061/level-18-completed-achievement","100","101","1.01","","2021-01-07T04:41:29.000Z",
"ReactorX","Level 21 completed!","https://www.trueachievements.com/a307062/level-21-completed-achievement","100","101","1.01","","2021-01-07T04:41:29.000Z",
"ReactorX","Level 15 completed!","https://www.trueachievements.com/a307060/level-15-completed-achievement","100","101","1.01","","2021-01-07T04:40:59.000Z",
"ReactorX","Level 12 completed!","https://www.trueachievements.com/a307059/level-12-completed-achievement","100","100","1","","2021-01-07T04:40:54.000Z",
"ReactorX","Level 3 completed!","https://www.trueachievements.com/a307056/level-3-completed-achievement","100","100","1","","2021-01-07T04:40:42.000Z",
"Smart Moves","50 SNAKES","https://www.trueachievements.com/a318770/50-snakes-achievement","200","202","1.01","Title Update 2","2021-01-06T22:35:16.000Z",
"Smart Moves","45 SNAKES","https://www.trueachievements.com/a318769/45-snakes-achievement","200","202","1.01","Title Update 2","2021-01-06T22:34:57.000Z",
"Smart Moves","40 SNAKES","https://www.trueachievements.com/a318768/40-snakes-achievement","200","201","1","Title Update 2","2021-01-06T22:34:16.000Z",
"Smart Moves","50 CHESTS","https://www.trueachievements.com/a318772/50-chests-achievement","200","204","1.02","Title Update 2","2021-01-06T22:34:01.000Z",
"Smart Moves","45 CHESTS","https://www.trueachievements.com/a318771/45-chests-achievement","200","203","1.01","Title Update 2","2021-01-06T22:33:40.000Z",
"Smart Moves","40 CHESTS","https://www.trueachievements.com/a318251/40-chests-achievement","200","203","1.01","Title Update","2021-01-06T21:35:13.000Z",
"Smart Moves","35 CHESTS","https://www.trueachievements.com/a318250/35-chests-achievement","200","202","1.01","Title Update","2021-01-06T21:34:26.000Z",
"Smart Moves","30 CHESTS","https://www.trueachievements.com/a318249/30-chests-achievement","200","202","1.01","Title Update","2021-01-06T21:33:19.000Z",
"Smart Moves","WINNER","https://www.trueachievements.com/a310274/winner-achievement","90","124","1.37","","2021-01-06T21:32:55.000Z",
"Smart Moves","99 CHESTS","https://www.trueachievements.com/a310273/99-chests-achievement","90","94","1.04","","2021-01-06T21:31:27.000Z",
"Smart Moves","35 SNAKES","https://www.trueachievements.com/a318248/35-snakes-achievement","200","201","1","Title Update","2021-01-06T21:30:14.000Z",
"Smart Moves","30 SNAKES","https://www.trueachievements.com/a318247/30-snakes-achievement","200","201","1","Title Update","2021-01-06T21:29:15.000Z",
"Smart Moves","CASTLE","https://www.trueachievements.com/a310268/castle-achievement","80","107","1.33","","2021-01-06T21:29:06.000Z",
"Smart Moves","DESERT","https://www.trueachievements.com/a310267/desert-achievement","80","106","1.32","","2021-01-06T21:27:35.000Z",
"Smart Moves","CAVE","https://www.trueachievements.com/a310266/cave-achievement","80","99","1.23","","2021-01-06T21:26:49.000Z",
"Smart Moves","10 CHESTS","https://www.trueachievements.com/a310272/10-chests-achievement","90","90","1","","2021-01-06T21:26:29.000Z",
"Smart Moves","25 CHESTS","https://www.trueachievements.com/a310271/25-chests-achievement","90","90","1","","2021-01-06T21:25:01.000Z",
"Smart Moves","VILLAGE","https://www.trueachievements.com/a310265/village-achievement","80","97","1.21","","2021-01-06T21:24:48.000Z",
"Smart Moves","TOWER","https://www.trueachievements.com/a310264/tower-achievement","80","92","1.15","","2021-01-06T21:24:18.000Z",
"Smart Moves","FOREST","https://www.trueachievements.com/a310263/forest-achievement","80","87","1.09","","2021-01-06T21:23:40.000Z",
"Smart Moves","SHRINE","https://www.trueachievements.com/a310270/shrine-achievement","80","110","1.37","","2021-01-06T21:23:07.000Z",
"Smart Moves","RUIN","https://www.trueachievements.com/a310269/ruin-achievement","80","108","1.36","","2021-01-06T21:22:21.000Z",
"Spellbreak","Fracture Failure","https://www.trueachievements.com/a308151/fracture-failure-achievement","75","129","1.72","","2021-01-06T19:56:27.000Z",
"Spellbreak","Top Ten","https://www.trueachievements.com/a308158/top-ten-achievement","75","76","1.02","","2021-01-06T18:56:29.000Z",
"Spellbreak","Hollow Lands Champion","https://www.trueachievements.com/a308159/hollow-lands-champion-achievement","100","116","1.16","","2021-01-06T18:56:29.000Z",
"Spellbreak","To the Rez-cue!","https://www.trueachievements.com/a308155/to-the-rezcue-achievement","75","106","1.42","","2021-01-06T18:56:02.000Z",
"Spellbreak","Elite Exiles","https://www.trueachievements.com/a308150/elite-exiles-achievement","100","127","1.27","","2021-01-06T18:54:07.000Z",
"Spellbreak","Maniacal Alchemist","https://www.trueachievements.com/a308157/maniacal-alchemist-achievement","75","81","1.08","","2021-01-06T18:49:47.000Z",
"Spellbreak","Banishing Beginnings","https://www.trueachievements.com/a308149/banishing-beginnings-achievement","75","76","1.01","","2021-01-06T18:47:35.000Z",
"Bird Game +","Mastering the Wings","https://www.trueachievements.com/a272270/mastering-the-wings-achievement","75","83","1.11","","2021-01-06T15:06:37.000Z",
"Bird Game +","Flying Exam","https://www.trueachievements.com/a272269/flying-exam-achievement","75","78","1.04","","2021-01-06T14:49:07.000Z",
"Bird Game +","Learning How to Fly","https://www.trueachievements.com/a272267/learning-how-to-fly-achievement","75","77","1.03","","2021-01-06T14:49:07.000Z",
"Bird Game +","Practicing Flying","https://www.trueachievements.com/a272268/practicing-flying-achievement","75","77","1.03","","2021-01-06T14:49:07.000Z",
"Bird Game +","It's a Trap","https://www.trueachievements.com/a272262/its-a-trap-achievement","100","108","1.08","","2021-01-06T14:44:24.000Z",
"Bird Game +","Fishing","https://www.trueachievements.com/a272265/fishing-achievement","100","105","1.05","","2021-01-06T14:24:35.000Z",
"Bird Game +","Mach 10","https://www.trueachievements.com/a272261/mach-10-achievement","100","105","1.05","","2021-01-06T13:54:17.000Z",
"Bird Game +","The Battle","https://www.trueachievements.com/a272260/the-battle-achievement","100","101","1.01","","2021-01-06T13:12:38.000Z",
"Bird Game +","In the Dark","https://www.trueachievements.com/a272263/in-the-dark-achievement","100","106","1.06","","2021-01-06T13:12:38.000Z",
"Bird Game +","Recovery","https://www.trueachievements.com/a272266/recovery-achievement","100","100","1","","2021-01-06T13:05:07.000Z",
"Bird Game +","High Speeds","https://www.trueachievements.com/a272264/high-speeds-achievement","100","100","1","","2021-01-06T13:04:34.000Z",
"Forza Horizon 4","Muddied","https://www.trueachievements.com/a259026/muddied-achievement","20","39","1.97","","2021-01-06T02:40:59.000Z",
"Forza Horizon 4","Tortoise and the Hare","https://www.trueachievements.com/a259046/tortoise-and-the-hare-achievement","20","101","5.06","","2021-01-05T17:59:20.000Z",
"Forza Horizon 4","A Race in the Crowd","https://www.trueachievements.com/a269940/a-race-in-the-crowd-achievement","25","57","2.28","Update #7","2021-01-05T17:39:43.000Z",
"Forza Horizon 4","Tunnel Vision","https://www.trueachievements.com/a301465/tunnel-vision-achievement","30","58","1.96","Update #23","2021-01-05T17:29:26.000Z",
"Forza Horizon 4","Stay Safe","https://www.trueachievements.com/a301460/stay-safe-achievement","30","44","1.49","Update #23","2021-01-05T17:01:34.000Z",
"Forza Horizon 4","Go the Distance","https://www.trueachievements.com/a259001/go-the-distance-achievement","20","34","1.71","","2021-01-05T16:06:22.000Z",
"Forza Horizon 4","Colossus of Roads","https://www.trueachievements.com/a259019/colossus-of-roads-achievement","20","33","1.67","","2021-01-05T15:33:11.000Z",
"Forza Horizon 4","Master of Many","https://www.trueachievements.com/a259043/master-of-many-achievement","20","35","1.78","","2021-01-05T15:17:14.000Z",
"Forza Horizon 4","Well Seasoned","https://www.trueachievements.com/a259040/well-seasoned-achievement","10","17","1.71","","2021-01-04T21:22:01.000Z",
"Forza Horizon 4","Overachiever","https://www.trueachievements.com/a259012/overachiever-achievement","10","18","1.84","","2021-01-04T19:59:57.000Z",
